0.677252 0.199424 0.496721 0.602124 0.240877 0.627265 0.492329 0.244529 0.409121 0.316467 0.163466 0.609359 0.532738 0.260794 0.402946 0.311112 0.163178 0.635316 0.319662 0.267894 0.405302 0.312611 0.163271 0.646846 0.704323 0.663516 0.663516 0.430788 0.436573 0.436573 0.064583 0.072420 0.072420 0.935648 0.629483 0.629483 0.645842 0.519551 0.519551 0.354158 0.358142 0.358142 0 0 1 0 0 0 0 0 0 0 0
0.556770 0.260492 0.595922 0.531213 0.383505 0.624133 0.420638 0.150253 0.594743 0.479156 0.338704 0.617755 0.354892 0.143765 0.602725 0.502234 0.345953 0.641371 0.270420 0.167789 0.593665 0.476849 0.339546 0.651318 0.779483 0.760895 0.760895 0.384413 0.389413 0.389413 0.047267 0.053343 0.053343 0.952903 0.639187 0.639188 0.630415 0.614113 0.614113 0.369585 0.364696 0.364696 0 0 1 0 0 0 0 0 0 0 0
0.366462 0.147101 0.627746 0.702217 0.328788 0.626359 0.624375 0.123015 0.590717 0.506854 0.268432 0.625090 0.371389 0.133586 0.585544 0.504086 0.269471 0.648712 0.323029 0.147783 0.581132 0.486397 0.263414 0.659833 0.796454 0.766539 0.766539 0.354591 0.355806 0.355806 0.017639 0.019928 0.019928 0.982424 0.651784 0.651784 0.655452 0.613653 0.613653 0.344548 0.333827 0.333827 0 0 1 0 0 0 0 0 0 0 0
0.267569 0.139794 0.572124 0.721101 0.230187 0.621733 0.548730 0.078317 0.591645 0.645101 0.225619 0.636214 0.109307 0.070699 0.605483 0.684073 0.230680 0.654962 0.273028 0.078480 0.600230 0.673652 0.226752 0.664629 0.753110 0.697492 0.697492 0.361384 0.363265 0.363265 0.018797 0.021257 0.021257 0.981270 0.737970 0.737969 0.696819 0.563624 0.563625 0.303181 0.300095 0.300095 0 0 1 0 0 0 0 0 0 0 0
0.279764 0.146054 0.620398 0.718727 0.371682 0.626215 0.509358 0.112549 0.594859 0.553648 0.315786 0.625185 0.503623 0.118194 0.593879 0.561151 0.317081 0.649085 0.206929 0.131969 0.588149 0.542067 0.313502 0.660516 0.783247 0.749779 0.749779 0.380166 0.382129 0.382130 0.044907 0.050158 0.050158 0.955254 0.654825 0.654825 0.636616 0.570119 0.570119 0.363384 0.353128 0.353128 0 0 1 0 0 0 0 0 0 0 0
0.405707 0.292971 0.372116 0.467666 0.096530 0.616012 0.658172 0.162471 0.397432 0.441496 0.093454 0.639285 0.499112 0.150606 0.410169 0.478324 0.101087 0.655629 0.338031 0.179699 0.391314 0.441461 0.093211 0.665008 0.664718 0.589202 0.589202 0.376732 0.386174 0.386174 0.068536 0.076095 0.076095 0.931709 0.757497 0.757497 0.745793 0.505236 0.505236 0.254207 0.271438 0.271438 0 0 1 0 0 0 0 0 0 0 0
0.368257 0.116471 0.678632 0.768253 0.346725 0.624459 0.366607 0.074044 0.680994 0.678937 0.324737 0.623053 0.296344 0.065988 0.695791 0.714893 0.335333 0.647490 0.220992 0.066975 0.701208 0.728302 0.335869 0.658595 0.842268 0.809858 0.809858 0.304293 0.304823 0.304823 0.020155 0.022556 0.022556 0.979917 0.750121 0.750121 0.689453 0.684099 0.684100 0.310547 0.296930 0.296930 0 0 1 0 0 0 0 0 0 0 0
0.539030 0.679311 0.242173 0.222658 0.078360 0.643429 0.689666 0.398299 0.267515 0.300785 0.082986 0.573893 0.560656 0.450411 0.255984 0.303588 0.085915 0.611228 0.647517 0.614894 0.212243 0.233123 0.071486 0.641598 0.652849 0.556739 0.556739 0.423765 0.444864 0.444864 0.346950 0.362232 0.362232 0.653385 0.675007 0.675007 0.757776 0.488846 0.488846 0.242224 0.282426 0.282426 0 0 0 1 0 0 0 0 0 0 0
0.466743 0.816842 0.176703 0.147460 0.083109 0.593413 0.458931 0.428630 0.226797 0.286458 0.081756 0.617552 0.438094 0.404126 0.227993 0.291667 0.082306 0.622590 0.203728 0.534049 0.182189 0.212392 0.066124 0.620476 0.496560 0.458325 0.458325 0.558856 0.582131 0.582131 0.288501 0.305868 0.305868 0.711111 0.670288 0.670288 0.640347 0.394464 0.394464 0.359653 0.410319 0.410319 0 0 0 1 0 0 0 0 0 0 0
0.575705 0.684449 0.243290 0.194795 0.098736 0.612808 0.783564 0.460187 0.247493 0.252361 0.082650 0.549788 0.425868 0.470679 0.243205 0.255609 0.084101 0.577048 0.491988 0.579923 0.209472 0.196231 0.071020 0.585139 0.706467 0.637485 0.637485 0.429481 0.443233 0.443233 0.177003 0.191356 0.191356 0.823611 0.744172 0.744172 0.705707 0.543575 0.543575 0.294293 0.321042 0.321042 0 0 0 1 0 0 0 0 0 0 0
0.454205 0.733116 0.216713 0.234092 0.105919 0.598341 0.734639 0.362545 0.269935 0.342835 0.106495 0.613651 0.477096 0.334835 0.272120 0.349209 0.107379 0.624919 0.466828 0.448666 0.228452 0.275214 0.092986 0.625989 0.500601 0.462813 0.462813 0.580422 0.603417 0.603417 0.224878 0.241614 0.241614 0.775487 0.675002 0.675002 0.617576 0.387466 0.387466 0.382424 0.435215 0.435215 0 0 0 1 0 0 0 0 0 0 0
0.422223 0.723894 0.370151 0.286281 0.204313 0.665029 0.561700 0.318159 0.404669 0.346468 0.178694 0.606586 0.125885 0.342134 0.403052 0.359811 0.187929 0.646408 0.287902 0.507668 0.366435 0.304746 0.174656 0.676706 0.732327 0.648768 0.648768 0.441405 0.466658 0.466658 0.523794 0.535981 0.535981 0.476552 0.580830 0.580831 0.744090 0.599838 0.599838 0.255910 0.300271 0.300271 0 0 0 1 0 0 0 0 0 0 0
0.492164 0.597757 0.402346 0.367316 0.216757 0.651353 0.525960 0.252163 0.443502 0.420851 0.196150 0.615409 0.498816 0.274792 0.440556 0.431277 0.204175 0.650458 0.448975 0.415655 0.403480 0.373865 0.189879 0.676597 0.721300 0.648143 0.648143 0.469332 0.495183 0.495183 0.432510 0.454037 0.454037 0.568760 0.630467 0.630467 0.712477 0.600455 0.600455 0.287523 0.335356 0.335356 0 0 0 1 0 0 0 0 0 0 0
0.339453 0.688457 0.285697 0.189878 0.115109 0.653953 0.736582 0.393856 0.297025 0.244228 0.092220 0.614315 0.574875 0.394141 0.301163 0.263307 0.099302 0.639042 0.436554 0.507388 0.271282 0.211175 0.087307 0.660620 0.672017 0.604000 0.604000 0.488529 0.506414 0.506414 0.212807 0.230235 0.230235 0.787909 0.684569 0.684569 0.677505 0.510815 0.510815 0.322495 0.359113 0.359113 0 0 0 1 0 0 0 0 0 0 0
0.350895 0.671249 0.362915 0.307604 0.199073 0.588141 0.719990 0.408115 0.377540 0.368664 0.178730 0.596205 0.431436 0.369590 0.382406 0.373893 0.181785 0.615271 0.483845 0.437942 0.357607 0.320460 0.165929 0.618167 0.781932 0.707430 0.707430 0.403923 0.425662 0.425662 0.423813 0.435610 0.435610 0.576560 0.627570 0.627570 0.753322 0.658446 0.658446 0.246678 0.282802 0.282802 0 0 0 1 0 0 0 0 0 0 0
0.315249 0.517794 0.362421 0.287421 0.232886 0.643435 0.543345 0.246469 0.401442 0.362906 0.211191 0.574502 0.354440 0.245468 0.402275 0.369749 0.213483 0.612490 0.337339 0.340889 0.360686 0.292035 0.194158 0.625370 0.750068 0.705115 0.705115 0.308898 0.312693 0.312693 0.023080 0.025493 0.025493 0.977003 0.886752 0.886752 0.666348 0.552445 0.552445 0.333652 0.334235 0.334235 0 0 0 1 0 0 0 0 0 0 0
0.619892 0.616143 0.348930 0.238859 0.212730 0.676570 0.712104 0.273453 0.396376 0.339721 0.196784 0.547775 0.217012 0.275357 0.392045 0.329860 0.194630 0.602235 0.413148 0.390801 0.346849 0.249121 0.175635 0.626604 0.655154 0.637735 0.637735 0.484605 0.489264 0.489264 0.065241 0.071191 0.071191 0.934785 0.685034 0.685034 0.534229 0.422353 0.422352 0.465771 0.472907 0.472907 0 0 0 1 0 0 0 0 0 0 0
0.451511 0.577437 0.350885 0.358241 0.153614 0.597944 0.542809 0.327657 0.373103 0.382756 0.132869 0.586563 0.376472 0.280792 0.382619 0.394892 0.136065 0.614688 0.237102 0.325493 0.360204 0.347991 0.124302 0.619978 0.749657 0.680241 0.680241 0.413233 0.429926 0.429926 0.242658 0.259742 0.259742 0.758116 0.657248 0.657248 0.716411 0.599853 0.599853 0.283589 0.311466 0.311466 0 0 0 1 0 0 0 0 0 0 0
0.645608 0.575428 0.367335 0.273334 0.222317 0.671086 0.533572 0.271181 0.402864 0.343386 0.202269 0.560339 0.393334 0.266912 0.401764 0.339555 0.201101 0.612988 0.439388 0.362639 0.363828 0.268534 0.184479 0.636904 0.663411 0.632537 0.632537 0.451798 0.457960 0.457960 0.094414 0.103857 0.103857 0.905919 0.632456 0.632456 0.596886 0.470411 0.470411 0.403114 0.411197 0.411197 0 0 0 1 0 0 0 0 0 0 0
0.831158 0.707640 0.240265 0.215499 0.079133 0.606428 0.750191 0.530029 0.223331 0.247237 0.071002 0.618126 0.442202 0.488627 0.235937 0.271624 0.076806 0.632367 0.373945 0.537103 0.222544 0.239745 0.069319 0.641175 0.637116 0.568814 0.568814 0.471356 0.488705 0.488705 0.284124 0.299595 0.299595 0.716860 0.738555 0.738555 0.693745 0.482249 0.482249 0.306255 0.340439 0.340439 0 0 0 1 0 0 0 0 0 0 0
0.526762 0.362099 0.523430 0.430130 0.354127 0.624566 0.587613 0.185967 0.539205 0.441217 0.313163 0.604677 0.318017 0.169586 0.554197 0.478186 0.326286 0.630337 0.212263 0.209125 0.537385 0.442427 0.317631 0.639726 0.858529 0.836714 0.836713 0.209802 0.209894 0.209894 0.008624 0.009437 0.009437 0.991366 0.898799 0.898799 0.654679 0.656917 0.656917 0.345321 0.324054 0.324054 0 0 0 1 0 0 0 0 0 0 0
