1.530000000000000000e+02,1.890000000000000000e+02,7.865965190611731161e-01,4.463147156337669147e-02,1.256860142052656393e+00,1.476583862304687500e+02,1.000000000000000000e+00
2.550000000000000000e+02,1.490000000000000000e+02,1.947905386361276303e+00,2.442002442002442000e-04,1.051174821366097412e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.250000000000000000e+02,1.040000000000000000e+02,1.788369015784432525e+00,1.865585168018540074e-01,1.159745989145265943e+00,1.228086471557617188e+02,1.000000000000000000e+00
2.160000000000000000e+02,1.150000000000000000e+02,1.331715935937677786e+00,1.890547263681591900e-02,1.056558746808279325e+00,2.930282020568847656e+01,1.000000000000000000e+00
1.600000000000000000e+02,2.300000000000000000e+02,7.012855723021478305e-01,1.839880656389855651e-02,1.079446241425028541e+00,7.286371612548828125e+01,0.000000000000000000e+00
2.390000000000000000e+02,1.260000000000000000e+02,1.567482473276589738e+00,4.691535150645624319e-01,2.220570473544719814e+00,2.224379539489746094e+01,1.000000000000000000e+00
2.350000000000000000e+02,1.390000000000000000e+02,1.849610273714739961e+00,7.130563068600934314e-03,1.111469403910189335e+00,7.050572204589843750e+01,0.000000000000000000e+00
1.960000000000000000e+02,1.370000000000000000e+02,1.195589277686301521e+00,1.260815822002472192e-02,1.065338351913258430e+00,8.813814544677734375e+01,1.000000000000000000e+00
2.220000000000000000e+02,1.040000000000000000e+02,2.350020848757158998e+00,2.587584511370620843e-01,1.131294999299480297e+00,1.519277954101562500e+02,0.000000000000000000e+00
2.110000000000000000e+02,1.380000000000000000e+02,1.130760297096556455e+00,3.329969727547931607e-02,1.114424439227059693e+00,9.157151794433593750e+01,1.000000000000000000e+00
2.300000000000000000e+02,1.470000000000000000e+02,1.342443096601821706e+00,2.553830746119178929e-02,1.297117616831698905e+00,9.199187469482421875e+01,1.000000000000000000e+00
1.680000000000000000e+02,1.170000000000000000e+02,1.169911656231237718e+00,7.202855942881142282e-01,1.257880654881776916e+00,1.089698028564453125e+02,1.000000000000000000e+00
2.320000000000000000e+02,1.400000000000000000e+02,1.583870127447732923e+00,1.466992665036674897e-03,1.064526680745353948e+00,1.444656219482421875e+02,1.000000000000000000e+00
1.660000000000000000e+02,1.140000000000000000e+02,1.281155241520254728e+00,0.000000000000000000e+00,1.045516101418933808e+00,1.209517135620117188e+02,1.000000000000000000e+00
2.030000000000000000e+02,1.300000000000000000e+02,1.366763755017065485e+00,6.388206388206388482e-03,1.280021016357548058e+00,1.760984649658203125e+02,0.000000000000000000e+00
2.350000000000000000e+02,2.080000000000000000e+02,1.116922903608387863e+00,0.000000000000000000e+00,1.108238592518134391e+00,7.091703796386718750e+01,0.000000000000000000e+00
2.100000000000000000e+02,9.800000000000000000e+01,2.617122861427653380e+00,8.643604915794265153e-01,1.121493130276444372e+00,1.033953018188476562e+02,0.000000000000000000e+00
2.240000000000000000e+02,9.700000000000000000e+01,2.562631705300221441e+00,1.976608187134502870e-01,1.066935119182957914e+00,1.753671417236328125e+02,0.000000000000000000e+00
2.490000000000000000e+02,1.450000000000000000e+02,1.475559235013903736e+00,1.249656687723152970e-01,2.264145742393516514e+00,1.314787292480468750e+01,1.000000000000000000e+00
1.920000000000000000e+02,1.140000000000000000e+02,1.124667609168744864e+00,2.017434620174346147e-02,2.486006527003596478e+00,8.239775085449218750e+01,1.000000000000000000e+00
2.080000000000000000e+02,1.110000000000000000e+02,1.958799215953638928e+00,1.235788433020266856e-02,1.087741104549699411e+00,1.451388702392578125e+02,0.000000000000000000e+00
2.310000000000000000e+02,1.150000000000000000e+02,2.372236408196784385e+00,9.460181721004810862e-02,1.172718201405813954e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+02,1.580000000000000000e+02,1.211019104235292243e+00,4.885197850512945639e-04,1.140794014178759808e+00,1.284824829101562500e+02,1.000000000000000000e+00
1.390000000000000000e+02,1.390000000000000000e+02,8.401008976000388095e-01,6.500260010400416011e-02,1.142691228461261810e+00,4.039725494384765625e+01,1.000000000000000000e+00
2.420000000000000000e+02,1.490000000000000000e+02,1.230897720699227538e+00,4.612914734213343082e-01,1.603236945393848423e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.210000000000000000e+02,1.580000000000000000e+02,1.432232652793277827e+00,2.201370271075364926e-01,1.043844272915456894e+00,5.850006484985351562e+01,1.000000000000000000e+00
2.190000000000000000e+02,1.460000000000000000e+02,1.171617931450006367e+00,1.763354394026421523e-01,1.296601943747428543e+00,7.281521606445312500e+01,1.000000000000000000e+00
2.300000000000000000e+02,1.500000000000000000e+02,1.467959399308165880e+00,0.000000000000000000e+00,1.549004356748179045e+00,1.091825103759765625e+02,0.000000000000000000e+00
2.130000000000000000e+02,1.220000000000000000e+02,1.326093702544599795e+00,1.662943658476048747e-02,1.100773326137843178e+00,1.519107818603515625e+02,1.000000000000000000e+00
2.550000000000000000e+02,1.530000000000000000e+02,1.675463022924491563e+00,4.660289428501348738e-03,1.279230137507363585e+00,1.286920318603515625e+02,1.000000000000000000e+00
2.400000000000000000e+02,1.370000000000000000e+02,1.820337836165138778e+00,3.906646372399796840e-02,1.020982443237361981e+00,1.772302551269531250e+02,1.000000000000000000e+00
2.510000000000000000e+02,1.360000000000000000e+02,2.095965905875490254e+00,3.880294192239411299e-02,1.179846184711822898e+00,1.395332946777343750e+02,0.000000000000000000e+00
2.240000000000000000e+02,2.550000000000000000e+02,8.793123314278458169e-01,6.389610389610389518e-02,1.257103769440965690e+00,9.640667724609375000e+01,1.000000000000000000e+00
2.310000000000000000e+02,1.580000000000000000e+02,1.468022515492461100e+00,1.335972290945076739e-02,1.071431998046652012e+00,1.233375835418701172e+01,0.000000000000000000e+00
2.350000000000000000e+02,1.230000000000000000e+02,1.992831715406951920e+00,0.000000000000000000e+00,1.186689289803621872e+00,1.031833114624023438e+02,0.000000000000000000e+00
2.550000000000000000e+02,1.380000000000000000e+02,1.958431154142747044e+00,3.565107458912768895e-02,1.177487946518638307e+00,3.347994613647460938e+01,0.000000000000000000e+00
2.270000000000000000e+02,8.500000000000000000e+01,2.859006078377470228e+00,1.615581098339718968e+00,1.061095358825006274e+00,3.252618026733398438e+01,0.000000000000000000e+00
1.880000000000000000e+02,1.100000000000000000e+02,1.234375180943337202e+00,1.479820627802690691e-01,1.145820851132627327e+00,4.689597189426422119e-01,1.000000000000000000e+00
1.440000000000000000e+02,1.580000000000000000e+02,7.514855519628047542e-01,1.969608416130917694e-01,1.118075725811442434e+00,1.697007751464843750e+02,1.000000000000000000e+00
1.960000000000000000e+02,1.330000000000000000e+02,1.339067482547616983e+00,0.000000000000000000e+00,1.102241242283922062e+00,9.566321563720703125e+01,1.000000000000000000e+00
1.590000000000000000e+02,1.460000000000000000e+02,9.752604711494204937e-01,1.699514424450156991e-01,1.148306186606115720e+00,8.386264801025390625e+01,1.000000000000000000e+00
1.780000000000000000e+02,1.380000000000000000e+02,1.160030693677102542e+00,1.562112571286883300e-02,1.021819881497911586e+00,1.214881973266601562e+02,1.000000000000000000e+00
2.420000000000000000e+02,1.230000000000000000e+02,2.130076834138301400e+00,9.364218827008378987e-03,1.121217117720354040e+00,5.557226943969726562e+01,0.000000000000000000e+00
2.050000000000000000e+02,9.600000000000000000e+01,1.837606722508012602e+00,1.069732187973724047e+00,1.794203003516976036e+00,1.688585205078125000e+02,1.000000000000000000e+00
2.030000000000000000e+02,1.230000000000000000e+02,1.354529736998505207e+00,2.940437295802965714e-02,2.121243811834999438e+00,9.000000000000000000e+01,1.000000000000000000e+00
2.520000000000000000e+02,1.460000000000000000e+02,1.879882709192848722e+00,1.790443293033966710e-01,2.348606022695122419e+00,1.381085662841796875e+02,1.000000000000000000e+00
2.020000000000000000e+02,2.170000000000000000e+02,9.727368869894941206e-01,1.148611867174741397e-01,2.607251922310079184e+00,1.008405456542968750e+02,1.000000000000000000e+00
1.680000000000000000e+02,1.130000000000000000e+02,1.127661704071781568e+00,1.652916073968705435e-01,1.162035102874989345e+00,1.130377273559570312e+02,1.000000000000000000e+00
2.250000000000000000e+02,1.310000000000000000e+02,1.895776303224700587e+00,1.915899477481960642e-02,1.194142968323548493e+00,3.727051925659179688e+01,1.000000000000000000e+00
2.330000000000000000e+02,1.150000000000000000e+02,2.242958395350485468e+00,3.744966442953019947e-01,1.095314067448218909e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+02,1.060000000000000000e+02,2.150076797304662168e+00,6.037588097102584150e-01,2.026704453263067141e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+02,1.480000000000000000e+02,9.580415019210400951e-01,2.921135646687696985e-01,1.727628710317058891e+00,1.053507843017578125e+02,1.000000000000000000e+00
2.510000000000000000e+02,1.620000000000000000e+02,1.450346225807810141e+00,2.400000000000000050e-02,1.266180386681796222e+00,1.771857910156250000e+02,1.000000000000000000e+00
2.260000000000000000e+02,9.900000000000000000e+01,2.764294567991250506e+00,1.560824160316116316e-01,1.087513610364266636e+00,9.237239074707031250e+01,0.000000000000000000e+00
1.920000000000000000e+02,1.090000000000000000e+02,1.463291677745280461e+00,9.806576402321083297e-01,1.356317071444661293e+00,1.567675209045410156e+01,1.000000000000000000e+00
2.180000000000000000e+02,1.160000000000000000e+02,1.372281772861545290e+00,2.692778457772337670e-03,1.138595813475333340e+00,1.750619506835937500e+02,1.000000000000000000e+00
2.130000000000000000e+02,1.230000000000000000e+02,1.685181355721907526e+00,4.223918575063613512e-02,1.031757448710924452e+00,6.283650970458984375e+01,1.000000000000000000e+00
2.120000000000000000e+02,1.110000000000000000e+02,1.612228522712211731e+00,6.635536986974686913e-03,1.071172469696536789e+00,6.203150177001953125e+01,1.000000000000000000e+00
1.370000000000000000e+02,1.250000000000000000e+02,9.363957019706110607e-01,2.447381302006852461e-03,1.052521975760034145e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.390000000000000000e+02,1.240000000000000000e+02,1.948966561798838981e+00,4.783832182143770567e-02,2.184276433788161054e+00,7.319296896457672119e-02,0.000000000000000000e+00
2.540000000000000000e+02,1.510000000000000000e+02,1.634300797211189593e+00,0.000000000000000000e+00,1.298275927987962319e+00,1.111973114013671875e+02,0.000000000000000000e+00
1.970000000000000000e+02,8.900000000000000000e+01,1.749299306682401633e+00,5.509276789095040039e-01,1.325591568709929113e+00,6.862866210937500000e+01,1.000000000000000000e+00
2.070000000000000000e+02,1.660000000000000000e+02,1.122124173933800595e+00,1.637717121588089242e-02,1.102804299681081179e+00,1.577663269042968750e+02,1.000000000000000000e+00
2.350000000000000000e+02,9.300000000000000000e+01,2.687879565477718113e+00,9.606636339309607142e-02,1.170464769415126893e+00,1.300116424560546875e+02,0.000000000000000000e+00
2.210000000000000000e+02,1.180000000000000000e+02,1.816050401331571917e+00,1.483038968320717632e-01,1.209447755638574318e+00,1.854690313339233398e+00,0.000000000000000000e+00
2.290000000000000000e+02,1.550000000000000000e+02,1.551220482980996795e+00,0.000000000000000000e+00,1.290409674101759219e+00,7.322309494018554688e+00,0.000000000000000000e+00
2.530000000000000000e+02,1.530000000000000000e+02,1.282009110754750880e+00,0.000000000000000000e+00,1.576132710028572914e+00,1.426907043457031250e+02,1.000000000000000000e+00
2.440000000000000000e+02,1.640000000000000000e+02,1.528832344049735337e+00,9.775171065493646130e-04,1.413349902168474115e+00,5.847152328491210938e+01,0.000000000000000000e+00
1.610000000000000000e+02,1.330000000000000000e+02,1.019235401187234880e+00,1.869023471457548491e-01,1.209527808644085933e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.090000000000000000e+02,9.200000000000000000e+01,2.615963094896886609e+00,1.790443293033966710e-01,1.120537937318219601e+00,5.006449127197265625e+01,0.000000000000000000e+00
2.080000000000000000e+02,2.060000000000000000e+02,1.561819786253554332e+00,4.504249291784702680e-01,1.146275013120783282e+00,1.295792236328125000e+02,1.000000000000000000e+00
2.360000000000000000e+02,1.370000000000000000e+02,1.455953869667917289e+00,1.534778935511123543e-01,1.329925810880480119e+00,5.765275573730468750e+01,1.000000000000000000e+00
1.910000000000000000e+02,1.660000000000000000e+02,9.938980205774068377e-01,4.012188928390045956e-02,1.239140846018110365e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.090000000000000000e+02,1.430000000000000000e+02,1.259186785484482263e+00,7.253207645980623564e-02,1.359290201814854493e+00,6.229053115844726562e+01,1.000000000000000000e+00
2.440000000000000000e+02,1.290000000000000000e+02,1.933280246191619645e+00,2.708124373119357928e-02,1.201764958443886533e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.170000000000000000e+02,1.040000000000000000e+02,2.795992069694551496e+00,1.261733848702374372e+00,1.049593039824330720e+00,1.045634078979492188e+02,0.000000000000000000e+00
1.950000000000000000e+02,1.250000000000000000e+02,1.348349715404101312e+00,1.160780439614719599e-02,1.129019085222064067e+00,1.405006866455078125e+02,1.000000000000000000e+00
2.320000000000000000e+02,1.450000000000000000e+02,1.372099058218869461e+00,2.393343419062027300e-01,1.565767428593582977e+00,1.426756477355957031e+01,1.000000000000000000e+00
2.320000000000000000e+02,1.230000000000000000e+02,1.508005031408300223e+00,2.412121212121212110e-01,1.515120001785306592e+00,1.676898803710937500e+02,1.000000000000000000e+00
2.020000000000000000e+02,1.210000000000000000e+02,1.397640979926043414e+00,4.744420446364290833e-01,1.629782385666205036e+00,3.399951934814453125e+01,1.000000000000000000e+00
1.680000000000000000e+02,1.330000000000000000e+02,1.117427224386232432e+00,3.429691327780499694e-03,1.051499033802963057e+00,3.491541671752929688e+01,1.000000000000000000e+00
2.420000000000000000e+02,1.250000000000000000e+02,1.784829231548970885e+00,0.000000000000000000e+00,1.120787313580587252e+00,9.763331604003906250e+01,0.000000000000000000e+00
1.940000000000000000e+02,1.290000000000000000e+02,1.242123100863627760e+00,1.729667812142038907e-01,1.955409132155936147e+00,6.665361785888671875e+01,1.000000000000000000e+00
2.040000000000000000e+02,1.420000000000000000e+02,1.143435676104210375e+00,3.591299949418310516e-02,1.088851196304764013e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.920000000000000000e+02,2.550000000000000000e+02,8.311384817121716395e-01,0.000000000000000000e+00,1.438481355965170350e+00,1.384995422363281250e+02,0.000000000000000000e+00
2.400000000000000000e+02,1.330000000000000000e+02,1.483645230416108074e+00,1.436354631005448169e-02,1.229802056033472590e+00,7.039917755126953125e+01,1.000000000000000000e+00
2.550000000000000000e+02,1.610000000000000000e+02,1.723257165670537772e+00,0.000000000000000000e+00,1.290061608349289068e+00,1.409972229003906250e+02,0.000000000000000000e+00
1.920000000000000000e+02,1.930000000000000000e+02,8.881701280133550425e-01,8.073878627968338051e-02,1.940029301688883434e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.320000000000000000e+02,1.050000000000000000e+02,1.136813069222172068e+00,5.585996955859969804e-01,1.206081819389671628e+00,1.210151367187500000e+02,0.000000000000000000e+00
2.200000000000000000e+02,1.500000000000000000e+02,1.420437917246716530e+00,0.000000000000000000e+00,1.403312860186293642e+00,1.092961654663085938e+02,0.000000000000000000e+00
2.000000000000000000e+02,1.430000000000000000e+02,1.156234652553949305e+00,1.310907741775908970e-02,2.199777744897734255e+00,1.670474853515625000e+02,1.000000000000000000e+00
1.530000000000000000e+02,1.710000000000000000e+02,8.085310340327931389e-01,1.079253448742223398e-01,1.295198740383539660e+00,1.382339630126953125e+02,1.000000000000000000e+00
2.100000000000000000e+02,8.400000000000000000e+01,2.585208002228302604e+00,7.239057239057239412e-01,1.094840234522321598e+00,1.682519531250000000e+01,0.000000000000000000e+00
1.870000000000000000e+02,1.380000000000000000e+02,1.167720240085017736e+00,4.885197850512945639e-04,1.109528777477863271e+00,1.016861796379089355e-01,1.000000000000000000e+00
2.550000000000000000e+02,1.650000000000000000e+02,1.569409489089748533e+00,6.882989183874139820e-03,1.292691586746099963e+00,1.286868286132812500e+02,0.000000000000000000e+00
2.250000000000000000e+02,9.400000000000000000e+01,2.635040130796670432e+00,2.208643815201192240e-01,1.917441876823440472e+00,5.576423645019531250e+01,0.000000000000000000e+00
2.310000000000000000e+02,9.100000000000000000e+01,2.466575725054629409e+00,2.274498052142643056e-01,1.165688329334567896e+00,4.358237075805664062e+01,0.000000000000000000e+00
1.800000000000000000e+02,1.200000000000000000e+02,1.151398835591735725e+00,1.580435397229290329e-01,1.094785841190656583e+00,9.000000000000000000e+01,1.000000000000000000e+00
2.440000000000000000e+02,1.630000000000000000e+02,1.662407981570332316e+00,3.095897306821042069e-02,1.533157634719288565e+00,1.573996887207031250e+02,0.000000000000000000e+00
2.550000000000000000e+02,1.560000000000000000e+02,1.787815584448922523e+00,2.442002442002442000e-04,1.264207753623231234e+00,1.573419952392578125e+02,0.000000000000000000e+00
2.420000000000000000e+02,1.650000000000000000e+02,1.456783413763497181e+00,0.000000000000000000e+00,1.353597345271264407e+00,4.983860254287719727e-01,0.000000000000000000e+00
2.350000000000000000e+02,1.200000000000000000e+02,2.086793065209747500e+00,3.264248704663212375e-01,1.048910292553030477e+00,1.523384399414062500e+02,0.000000000000000000e+00
2.490000000000000000e+02,1.320000000000000000e+02,2.058076193610406168e+00,1.590265987549518978e-01,1.681639946738928026e+00,4.656335830688476562e+01,1.000000000000000000e+00
2.440000000000000000e+02,1.510000000000000000e+02,1.531180366683286165e+00,1.738698460009935332e-02,1.671450254470643770e+00,1.507415008544921875e+02,0.000000000000000000e+00
1.890000000000000000e+02,1.280000000000000000e+02,1.212837468648632733e+00,0.000000000000000000e+00,1.101586435579108292e+00,3.296620559692382812e+01,1.000000000000000000e+00
2.180000000000000000e+02,1.220000000000000000e+02,1.970859389843950149e+00,3.933011925907130280e-02,1.111421052567416412e+00,9.831700897216796875e+01,0.000000000000000000e+00
2.440000000000000000e+02,2.110000000000000000e+02,1.188527427289761018e+00,6.882989183874139820e-03,1.293727767098051817e+00,1.396126651763916016e+01,1.000000000000000000e+00
2.280000000000000000e+02,1.130000000000000000e+02,2.627094368608875019e+00,4.242002781641168174e-01,1.045890675438737372e+00,6.378610610961914062e+01,0.000000000000000000e+00
